station_id,station_name,lon,lat,sample_date,parameter,fraction,value,unit
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-04-05,"Phosphor, total-P",Total,0.15,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-04-05,Suspenderede stoffer,Total,9.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-04-05,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.081,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-04-05,Ammoniak+ammonium-N,Total,0.26,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-04-05,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,5.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-04-05,"Nitrogen,total N",Total,6.3,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-05-03,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.059,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-05-03,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,3.9,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-05-03,"Nitrogen,total N",Total,4.9,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-05-03,Ammoniak+ammonium-N,Total,0.055,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-05-03,"Phosphor, total-P",Total,0.14,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-05-03,Suspenderede stoffer,Total,24.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-06-08,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,2.85,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-06-08,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.079,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-06-08,"Nitrogen,total N",Total,3.6,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-06-08,Ammoniak+ammonium-N,Total,0.017,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-06-08,"Phosphor, total-P",Total,0.15,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-06-08,Suspenderede stoffer,Total,3.9,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-07-07,Suspenderede stoffer,Total,2.3,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-07-07,Ammoniak+ammonium-N,Total,0.013,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-07-07,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,2.81,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-07-07,"Nitrogen,total N",Total,3.8,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-07-07,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.063,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-07-07,"Phosphor, total-P",Total,0.1,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-07-29,Ammoniak+ammonium-N,Total,0.038,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-07-29,"Nitrogen,total N",Total,3.8,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-07-29,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,2.95,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-07-29,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.13,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-07-29,Suspenderede stoffer,Total,2.3,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-07-29,"Phosphor, total-P",Total,0.16,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-08-16,Ammoniak+ammonium-N,Total,0.028,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-08-16,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,1.28,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-08-16,"Nitrogen,total N",Total,1.8,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-08-16,Suspenderede stoffer,Total,2.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-08-16,"Phosphor, total-P",Total,0.15,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-08-16,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.13,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-09-07,"Nitrogen,total N",Total,3.4,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-09-07,"Phosphor, total-P",Total,0.22,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-09-07,Suspenderede stoffer,Total,3.2,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-09-07,Ammoniak+ammonium-N,Total,0.19,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-09-07,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.18,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-09-07,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,2.61,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-10-08,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,3.67,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-10-08,"Nitrogen,total N",Total,4.1,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-10-08,Suspenderede stoffer,Total,2.9,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-10-08,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.1,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-10-08,Ammoniak+ammonium-N,Total,0.073,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-10-08,"Phosphor, total-P",Total,0.15,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-11-09,Suspenderede stoffer,Total,4.3,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-11-09,Ammoniak+ammonium-N,Total,0.26,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-11-09,"Phosphor, total-P",Total,0.17,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-11-09,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,4.72,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-11-09,"Nitrogen,total N",Total,6.3,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-11-09,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.12,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-11-23,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,4.57,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-11-23,Suspenderede stoffer,Total,13.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-11-23,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.15,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-11-23,"Phosphor, total-P",Total,0.23,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-11-23,"Nitrogen,total N",Total,6.9,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-11-23,Ammoniak+ammonium-N,Total,0.35,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-12-02,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,6.27,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-12-02,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.12,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-12-02,"Nitrogen,total N",Total,8.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-12-02,Ammoniak+ammonium-N,Total,0.31,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-12-02,Suspenderede stoffer,Total,7.2,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2004-12-02,"Phosphor, total-P",Total,0.18,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-01-04,"Phosphor, total-P",Total,0.24,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-01-04,Ammoniak+ammonium-N,Total,0.29,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-01-04,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,7.3,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-01-04,"Nitrogen,total N",Total,8.5,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-01-04,Suspenderede stoffer,Total,24.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-01-04,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.12,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-01-31,Ammoniak+ammonium-N,Total,0.43,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-01-31,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,5.58,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-01-31,Suspenderede stoffer,Total,13.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-01-31,"Nitrogen,total N",Total,7.1,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-01-31,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.1,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-01-31,"Phosphor, total-P",Total,0.18,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-02-28,Suspenderede stoffer,Total,15.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-02-28,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,5.81,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-02-28,"Nitrogen,total N",Total,7.3,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-02-28,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.11,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-02-28,"Phosphor, total-P",Total,0.25,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-02-28,Ammoniak+ammonium-N,Total,0.66,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-04-04,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.13,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-04-04,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,5.66,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-04-04,"Nitrogen,total N",Total,7.5,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-04-04,Ammoniak+ammonium-N,Total,0.89,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-04-04,Suspenderede stoffer,Total,13.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-04-04,"Phosphor, total-P",Total,0.23,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-05-02,"Phosphor, total-P",Total,0.1,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-05-02,Ammoniak+ammonium-N,Total,0.13,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-05-02,"Nitrogen,total N",Total,5.1,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-05-02,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,4.12,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-05-02,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.047,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-05-02,Suspenderede stoffer,Total,7.5,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-05-11,Ammoniak+ammonium-N,Total,0.071,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-05-11,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.056,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-05-11,"Phosphor, total-P",Total,0.16,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-05-11,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,3.39,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-05-11,"Nitrogen,total N",Total,4.3,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-05-11,Suspenderede stoffer,Total,7.9,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-06-01,Suspenderede stoffer,Total,22.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-06-01,"Phosphor, total-P",Total,0.28,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-06-01,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.15,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-06-01,"Nitrogen,total N",Total,4.5,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-06-01,Ammoniak+ammonium-N,Total,0.48,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-06-01,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,2.93,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-06-09,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,3.4,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-06-09,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.13,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-06-09,"Nitrogen,total N",Total,8.6,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-06-09,"Phosphor, total-P",Total,0.16,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-06-09,Ammoniak+ammonium-N,Total,0.82,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-06-09,Suspenderede stoffer,Total,480.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-07-06,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,3.92,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-07-06,"Nitrogen,total N",Total,4.8,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-07-06,Ammoniak+ammonium-N,Total,0.13,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-07-06,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.099,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-07-06,"Phosphor, total-P",Total,0.15,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-07-06,Suspenderede stoffer,Total,7.4,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-07-20,"Phosphor, total-P",Total,0.14,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-07-20,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.11,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-07-20,"Nitrogen,total N",Total,3.4,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-07-20,Ammoniak+ammonium-N,Total,0.018,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-07-20,Suspenderede stoffer,Total,5.5,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-07-20,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,2.79,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-08-24,"Nitrogen,total N",Total,3.3,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-08-24,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.063,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-08-24,Ammoniak+ammonium-N,Total,0.012,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-08-24,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,2.76,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-08-24,"Phosphor, total-P",Total,0.17,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-08-24,Suspenderede stoffer,Total,6.3,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-09-15,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.091,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-09-15,Ammoniak+ammonium-N,Total,0.031,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-09-15,"Phosphor, total-P",Total,0.12,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-09-15,Suspenderede stoffer,Total,3.3,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-09-15,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,3.38,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-09-15,"Nitrogen,total N",Total,3.9,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-10-06,"Phosphor, total-P",Total,0.14,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-10-06,Ammoniak+ammonium-N,Total,0.12,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-10-06,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,3.54,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-10-06,"Nitrogen,total N",Total,4.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-10-06,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.11,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-10-06,Suspenderede stoffer,Total,2.3,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-02,Ammoniak+ammonium-N,Total,0.38,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-02,"Glødetab,susp.stof",Total,1.0,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-02,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.18,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-02,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,5.43,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-02,"Nitrogen,total N",Total,6.7,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-02,Suspenderede stoffer,Total,3.5,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-02,"Phosphor, total-P",Total,0.25,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-09,"Phosphor, total-P",Total,0.17,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-09,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,3.81,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-09,"Nitrogen,total N",Total,5.1,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-09,Suspenderede stoffer,Total,6.9,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-09,Ammoniak+ammonium-N,Total,0.28,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-09,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.11,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-09,"Glødetab,susp.stof",Total,3.7,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-30,Ortho-phosphat-P,Opløst - filtrat fra filtrering,0.073,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-30,"Phosphor, total-P",Total,0.12,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-30,"Glødetab,susp.stof",Total,2.2,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-30,Suspenderede stoffer,Total,3.9,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-30,Nitrit+nitrat-N,Opløst - filtrat fra filtrering,4.93,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-30,"Nitrogen,total N",Total,6.1,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2005-11-30,Ammoniak+ammonium-N,Total,0.33,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2006-01-03,"Glødetab,susp.stof",Total,3.9,mg/l
15000032,"HASLEVGÅRDS Å, TRÆPÆLEBRO",10.228893409772324,56.79568089126406,2006-01-03,Ammoniak+ammonium-N,Total,0.59,mg/l
