mvm_id,date,flow_m3/s,N-TOT_µg/l,P-TOT_µg/l,TOC_mg/l,N-NH4_µg/l,N-NO3_µg/l,SRP_µg/l,DOC_mg/l,N-TON_µg/l
31,2017-08-11,0.5479999999999999,656.6538044193335,34.17159598576433,11.129433022107447,35.55580337212788,296.11835649323194,10.969770438970428,10.795550031444224,324.9796445539736
31,2017-08-12,0.5379999999999999,655.7332184509733,34.16375809736826,11.121490934311026,35.505956446003545,295.7032177974276,10.967254318960496,10.787846206281696,324.5240442075421
31,2017-08-13,0.52,654.0355878703139,34.149280265839764,11.106830745694523,35.41403492096523,294.9376704510264,10.962606643493777,10.773625823323687,323.6838824983222
31,2017-08-14,0.504,652.4803746728053,34.135989390812306,11.093384015271704,35.32982486342776,294.236346293695,10.958340004966123,10.760582494813553,322.91420351568246
31,2017-08-15,0.845,678.6774441472256,34.356419703548845,11.317831263766639,36.74831638040318,306.0499276747762,11.029102574250789,10.97829632585364,335.8792000920463
31,2017-08-16,0.545,656.3792693130683,34.16925955039047,11.127065122869206,35.54093813234489,295.994554751858,10.969020396165657,10.79325316918313,324.84377642886545
31,2017-08-17,0.914,682.7476714723603,34.39002653381788,11.352318978874301,36.96870679233466,307.88539869156034,11.03989104352177,11.011749409508072,337.8935659884653
31,2017-08-18,1.25,699.2258124773185,34.52439265196653,11.490919733179522,37.86094793609623,315.316224492938,11.083025273233496,11.146192141184136,346.04864004828437
31,2017-08-19,1.61,712.8373373165944,34.63340056188057,11.604203340008622,38.59797054606663,321.45434832264357,11.118019007453201,11.256077239808363,352.7850184478841
31,2017-08-20,1.8,718.9205960355923,34.68155621999345,11.654488294828809,38.92736047637509,324.1975968378726,11.13347794343781,11.304853645983945,355.7956387213447
31,2017-08-21,1.35,703.3371402616575,34.55750395989429,11.525250054799848,38.083563812703524,317.17022978204153,11.09365466985439,11.179492553155852,348.0833466669124
31,2017-08-22,1.04,689.4975707437737,34.445391119236795,11.409290166536941,37.33419327800007,310.9292690922097,11.05766419034076,11.067011461540833,341.23410837356397
31,2017-08-23,0.835,678.0622497178657,34.35132554190189,11.312609790474681,36.715005475907176,305.77250544388403,11.027467245778881,10.973231496760441,335.57473879807446
31,2017-08-24,0.905,682.2332016029376,34.38578795489234,11.347965375617243,36.940849815956895,307.6533982505769,11.038530374332659,11.007526414348725,337.6389535364038
31,2017-08-25,0.779,674.4859768008031,34.32163515997311,11.28220992353706,36.52136119061047,304.15978341068376,11.01793603529226,10.943743625830948,333.80483219950884
31,2017-08-26,0.706,669.4493128856012,34.27959642497974,11.239261518456027,36.2486411810481,301.88849733765596,11.00444075480802,10.902083672902346,331.3121743668971
31,2017-08-27,0.648,665.0919304804594,34.24301335010733,11.201977234828751,36.01270219619535,299.92353359612383,10.992696851085492,10.86591791778389,329.15569468814016
31,2017-08-28,0.608,661.8716371340741,34.21584782723008,11.174345386269739,35.83833312035348,298.47134072563415,10.98397617119854,10.839115024681647,327.56196328808653
31,2017-08-29,0.634,663.9862548177741,34.233698596965574,11.19249736595202,35.95283322689797,299.42492861151027,10.989706627751957,10.856722444973459,328.6084929793659
31,2017-08-30,0.6509999999999999,665.325987139593,34.24498349659196,11.203983002552427,36.02537565136166,300.0290815618289,10.993329307780712,10.867863512475854,329.27152992640254
31,2017-08-31,0.61,662.0372374778752,34.21724748049034,11.175767934597655,35.847299874559305,298.54601828222644,10.98442548808048,10.840494896559726,327.64391932108947
31,2017-09-01,0.589,660.272835160846,34.202319673211385,11.160602276489264,35.751762863380186,297.7503601884253,10.979633361336516,10.825784208194586,326.7707121090404
31,2017-09-02,0.5720000000000001,658.8014144989636,34.189845112334076,11.147939670737472,35.67208991641868,297.0868223163009,10.975628776089517,10.813501480615347,326.04250226624396
31,2017-09-03,0.573,658.8890798712328,34.19058898338142,11.148694481587732,35.67683672930238,297.12635505909935,10.975867573675352,10.8142336471401,326.085888082831
31,2017-09-04,0.636,664.1455812620528,34.235041640682255,11.193863880764958,35.961460268554674,299.4967769500232,10.990137771830437,10.85804796434201,328.6873440434749
31,2017-09-05,0.614,662.3669388066088,34.22003324270052,11.178599631122317,35.8651521972552,298.69469725879094,10.98531977384799,10.843241642188648,327.8070893505627
31,2017-09-06,1.91,722.176402691254,34.70718962404359,11.68131534119574,39.10365248974238,325.66580445267016,11.141706782328349,11.330875880959868,357.4069457488415
31,2017-09-07,3.1,749.3165651162767,34.91718737479196,11.902671769077834,40.57320961737532,337.904674064282,11.209120289130002,11.545591616005499,370.83868143461933
31,2017-09-08,3.07,748.7616915457537,34.912958219440696,11.898186006122145,40.54316490365078,337.65445355438925,11.207762645098,11.541240425938481,370.56407308771367
31,2017-09-09,3.97,763.5700164090267,35.02493708837777,12.01734679792316,41.34499058952299,344.3322749443192,11.243710116991528,11.656826393985465,377.8927508751845
31,2017-09-10,3.37,754.0985618549663,34.953526803952414,11.94126343583515,40.83214017503402,340.0611178486425,11.220785977672602,11.583025532760095,373.20530383128977
31,2017-09-11,3.48,755.9459111335003,34.96751360840551,11.95613971452217,40.932168511526,340.8941809155841,11.225276023560102,11.597455523086504,374.1195617063902
31,2017-09-12,4.61,772.3132820758573,35.09020248158972,12.087170283737207,41.81841179379821,348.2750549026794,11.26466162248874,11.72455517522509,382.21981537937967
31,2017-09-13,5.39,781.5647259067437,35.15859169328165,12.160630620388066,42.31934929776982,352.4469980543894,11.286615936623647,11.795811701776424,386.7983785545845
31,2017-09-14,5.33,780.8985470625817,35.15368980546418,12.155355199948723,42.28327774250846,352.14658437653327,11.2850423319229,11.790694543950261,386.46868494353987
31,2017-09-15,5.84,786.3533133307249,35.19372466712754,12.1984862751038,42.57863672096214,354.60641391152797,11.297894328715381,11.832531686850686,389.1682626982348
31,2017-09-16,5.27,780.2254039159245,35.14873311847941,12.150022384043274,42.24682909147993,351.8430301430372,11.283451135585937,11.785521712521975,386.13554468140734
31,2017-09-17,4.42,769.8411169033062,35.07181157369591,12.067467182726254,41.68455157980558,347.16023080062007,11.25875777070952,11.705443167244466,380.9963345228806
31,2017-09-18,3.68,759.1706563036089,34.991860697324576,11.982065121122584,41.10677864006244,342.3483813381743,11.233091929390506,11.622603167488906,375.71549632537216
31,2017-09-19,4.33,768.635635078083,35.0628258408028,12.057848248547955,41.619278410811745,346.61661817785733,11.255873169501417,11.696112801091516,380.399738489414
31,2017-09-20,4.01,764.1533614172233,35.02931096361605,12.022017561821892,41.37657694487487,344.5953346630525,11.245114219021547,11.661357034967235,378.181449809296
31,2017-09-21,3.15,750.2304243891624,34.924146953602744,11.910056124477432,40.62269231342892,338.31677935344925,11.211354454076178,11.552754440743108,371.2909527222842
31,2017-09-22,2.67,740.841437398693,34.85230373894852,11.83397742650831,40.114307266316004,334.08281104618777,11.18829133543569,11.47895810371306,366.64431908618917
31,2017-09-23,2.73,742.096652991971,34.86195242414806,11.844175716683438,40.18227336736325,334.64885113614787,11.1913887576843,11.488850445182935,367.26552848845995
31,2017-09-24,2.35,733.6717400793908,34.79692756381876,11.775562158235187,39.72608999504289,330.8496325090999,11.17051446808613,11.422295293488132,363.096017575248
31,2017-09-25,1.94,723.0342706946969,34.71392764087198,11.688374069170358,39.15010342910247,326.0526604513075,11.143869821416489,11.337722847095247,357.83150681428697
31,2017-09-26,1.61,712.8373373165944,34.63340056188057,11.604203340008622,38.59797054606663,321.45434832264357,11.118019007453201,11.256077239808363,352.7850184478841
31,2017-09-27,1.41,705.6708331114281,34.57622680129483,11.544692962686458,38.209926172197896,318.22260972194783,11.099665078973551,11.198352173805864,349.23829721728237
31,2017-09-28,1.29,700.9055863124918,34.537940633628494,11.504958091454561,37.95190257275729,316.0737193311681,11.087374448168289,11.159809348710924,346.8799644085664
31,2017-09-29,1.21,697.4956265077325,34.51040958553499,11.476442737882467,37.76726363590975,314.5359962778673,11.078536427326187,11.132149455745992,345.1923665939554
31,2017-09-30,1.14,694.3365158758676,34.48480316989463,11.449963914964917,37.59620741769943,313.1113937826219,11.070316252258667,11.10646499751597,343.6289146755462
31,2017-10-01,1.13,693.8706603339833,34.48101890048144,11.446054235874339,37.57098275908088,312.90131599658366,11.069101425571636,11.102672608798109,343.3983615783188
31,2017-10-02,2.61,739.5598877832214,34.84243850895913,11.82355641998741,40.044915258179195,333.50489561595043,11.185124397948885,11.468849727387788,366.0100769090917
31,2017-10-03,4.32,768.5002669584086,35.06181606276471,12.056767639406193,41.611948639456415,346.55557385762376,11.255549010416873,11.695064610224007,380.33274446132845
31,2017-10-04,3.68,759.1706563036089,34.991860697324576,11.982065121122584,41.10677864006244,342.3483813381743,11.233091929390506,11.622603167488906,375.71549632537216
31,2017-10-05,3.4,754.6078460427137,34.9573855977945,11.945366369602633,40.85971636254441,340.2907798039206,11.222024728202035,11.587005378514554,373.4573498762487
31,2017-10-06,2.79,743.3266369636938,34.87139392332012,11.854160791340453,40.24887325295763,335.2035130139415,11.1944196690459,11.498535967600239,367.8742506967946
31,2017-10-07,2.34,733.4334482728176,34.795079323863746,11.773615867253834,39.713187219542796,330.74217470157123,11.1699211458418,11.42040739123622,362.9780863517036
31,2017-10-08,2.01,724.9892484110698,34.72925781966497,11.704444706681445,39.25595951767217,326.9342586152976,11.148791117519181,11.353311365481002,358.79903027809996
31,2017-10-09,1.75,717.3794796671243,34.6693889280304,11.641769068758101,38.843913719191875,323.5026296525395,11.129571997699887,11.292515996695359,355.032936295393
31,2017-10-10,1.72,716.4351674774238,34.66192266658274,11.633968787819217,38.792782090450935,323.07679160553704,11.127175177423998,11.28494972418464,354.5655937814358
31,2017-10-11,2.93,746.1041661043737,34.892666576810235,11.87667910856519,40.39926799569989,336.45604114781486,11.201248619192434,11.520378735308235,369.2488569608589
31,2017-10-12,6.72,794.8060382763235,35.25530631125939,12.265033087166557,43.036326030156275,358.41817438856253,11.317663276576704,11.89708209455156,393.35153785760474
31,2017-10-13,5.7,784.9011683250584,35.18308950015372,12.187018492401396,42.50000749207196,353.95156840606705,11.294480225952036,11.821407937629354,388.44959242691937
31,2017-10-14,5.64,784.2687095348398,35.17845237546238,12.182020623610024,42.4657617750219,353.6663608031432,11.29299161554642,11.816560004901723,388.1365869566747
31,2017-10-15,4.14,766.0127964304905,35.043234246455,12.036894128256913,41.47725968709007,345.43384779802403,11.249583873191748,11.675787304409205,379.10168894537645
31,2017-10-16,3.27,752.3701599678384,34.9404146070291,11.927328797003996,40.738552477478414,339.28169416643493,11.216576698414492,11.569508933093877,372.3499133239251
31,2017-10-17,3.23,751.6650933608788,34.935058514685466,11.921639928232446,40.700375268311895,338.9637440327937,11.214857284914343,11.563990730385473,372.0009740597732
31,2017-10-18,4.61,772.3132820758573,35.09020248158972,12.087170283737207,41.81841179379821,348.2750549026794,11.26466162248874,11.72455517522509,382.21981537937967
31,2017-10-19,3.94,763.128933435567,35.021628026599814,12.013813943013878,41.32110729002853,344.133368360212,11.24264784152486,11.653399524723461,377.67445778532647
31,2017-10-20,3.31,753.0673034657475,34.94570638435172,11.932951163832412,40.776300674423275,339.59607137014785,11.21827546549776,11.574962628917438,372.69493142117636
31,2017-10-21,2.99,747.2571660200558,34.9014777670504,11.886014752264902,40.461699429149554,336.9759870276237,11.204077188694106,11.529434309696954,369.8194795632825
31,2017-10-22,5.13,778.6267820055515,35.136947321393414,12.13734862043989,42.16026858436178,351.1221308052616,11.279667657385868,11.773228161826694,385.3443826159281
31,2017-10-23,10.6,822.8851803423063,35.45601711939604,12.483636301725825,44.55672604525856,371.0804773316961,11.382095487784998,12.10912721267405,407.24797696535165
31,2017-10-24,11.9,830.1688304907475,35.50714394811434,12.53974034839939,44.95111351513449,374.36504295320395,11.398508229365637,12.163548137947407,410.8526740224091
31,2017-10-25,18.5,858.5462483863214,35.702824747090816,12.756051660320212,46.48766425787473,387.16185352858724,11.461325706342144,12.373370110510605,424.89673059985944
31,2017-10-26,18.2,857.4776655631471,35.695554914722536,12.747970425466821,46.42980375285379,386.6799755782187,11.45899194375631,12.365531312702817,424.36788623207457
31,2017-10-27,13.7,839.1245052079435,35.56949556589914,12.608393211729025,45.43603602249883,378.4036088774342,11.418524354274833,12.230141415377155,415.2848603080105
31,2017-10-28,9.77,817.7898914670676,35.42002576533386,12.444243509435895,44.28083167267911,368.78275430406796,11.37054153835828,12.070916204152818,404.7263054903205
31,2017-10-29,7.91,804.7388930279321,35.326975072649574,12.342790021893377,43.57415985993878,362.89740013055496,11.340670392206398,11.972506321236574,398.26733303743845
31,2017-10-30,6.72,794.8060382763235,35.25530631125939,12.265033087166557,43.036326030156275,358.41817438856253,11.317663276576704,11.89708209455156,393.35153785760474
31,2017-10-31,5.82,786.1478459482956,35.192220870873655,12.19686430390923,42.567511288047754,354.51375829423245,11.297411579835318,11.830958374791953,389.06657636601545
31,2017-11-01,5.07,777.9292873676466,35.13179871763954,12.131814927056638,42.122501374255705,350.80759525479465,11.278014851901315,11.767860479244938,384.99919073859616
31,2017-11-02,4.5,770.8937685423224,35.079648480248835,12.075860586061847,41.74154945973,347.63492457564666,11.261273575528032,11.713584768479992,381.51729450694575
31,2017-11-03,4.09,765.3040994195723,35.03793092436984,12.031226232136794,41.438885902607225,345.11426053192974,11.247881400007223,11.67028944517269,378.75095298503527
31,2017-11-04,3.85,761.7868171101519,35.011549445788944,12.003058086654775,41.24843577903168,343.5281403422976,11.239412414128028,11.642966344055132,377.01024098882266
31,2017-11-05,3.87,762.0875513456268,35.01380909063982,12.005469009907728,41.264719621860046,343.66375659389126,11.24013780562856,11.645304939610496,377.1590751298755
31,2017-11-06,3.62,758.2205860256533,34.98469659270713,11.974432640919101,41.05533522838136,341.9199466784375,11.230792107541774,11.615199661691527,375.24530411883444
31,2017-11-07,3.33,753.4129615463754,34.94832863693013,11.935737900920891,40.795017006630715,339.7519460518375,11.219117261380811,11.577665763893265,372.86599848790723
31,2017-11-08,3.1,749.3165651162767,34.91718737479196,11.902671769077834,40.57320961737532,337.904674064282,11.209120289130002,11.545591616005499,370.83868143461933
31,2017-11-09,2.94,746.2978387055348,34.894147412486674,11.878247737488515,40.40975477713496,336.5433779026888,11.201723997264772,11.52190030536386,369.34470602571105
31,2017-11-10,3.47,755.7802164179611,34.96626025473178,11.954806142567316,40.92319664737801,340.81946080201004,11.224873671791535,11.596161958290296,374.037558968573
31,2017-11-11,5.05,777.6950938705503,35.13006913659145,12.129956366332852,42.10982050973052,350.70198558194295,11.277459621555591,11.766057675342866,384.8832877788768
31,2017-11-12,4.63,772.5680084170733,35.09209463985811,12.089198685501668,41.83220444929038,348.389923871699,11.265269043396065,11.726522724936617,382.3458800960839
31,2017-11-13,4.12,765.7302715102715,35.04112054787886,12.034634907463834,41.46196182321807,345.30644304611275,11.248905333384386,11.673595860239919,378.9618666409406
31,2017-11-14,3.74,760.1065226186611,34.998910366972005,11.989578907088982,41.15745295041692,342.7704107138446,11.235355015309441,11.629891539876311,376.17865895439957
31,2017-11-15,3.67,759.0133096999781,34.99067472711559,11.980801386454083,41.09825880074632,342.27742580977656,11.23271120907105,11.62137734486046,375.63762508945524
31,2017-11-16,3.61,758.0608283125856,34.98349118550068,11.973148750848338,41.046684834833364,341.84790385905177,11.230405147554722,11.613954288322887,375.16623961870044
31,2017-11-17,5.1,778.2789822835153,35.13438049672728,12.134589596143238,42.141436288795425,350.9652903493242,11.278843654978832,11.770551908258941,385.17225564539575
31,2017-11-18,7.82,804.0377053364466,35.32194012219548,12.337316463559036,43.53619268223018,362.58119919575705,11.339054071719756,11.967196969652264,397.92031345845936
31,2017-11-19,8.58,809.7385931177381,35.362769948462585,12.381750598728967,43.84487839094607,365.1520173483164,11.352161268158572,12.010298080767098,400.74169737847564
31,2017-11-20,7.18,798.8249506881884,35.28439381239953,12.296551329753074,43.253937895837055,360.230504919936,11.327000950189712,11.927654789860481,395.34050787241546
31,2017-11-21,5.72,785.110621666053,35.184624502192534,12.188673216098962,42.51134875250161,354.0460214933406,11.294972992517465,11.823013019615994,388.5532514202108
31,2017-11-22,5.67,784.585711791355,35.18077699519846,12.184525912721472,42.48292648163796,353.80931312683674,11.29373786529353,11.818990135339828,388.29347218288035
31,2017-11-23,10.1,819.861927925274,35.434684480486084,12.460277378816729,44.39302613556358,369.7171401653373,11.375247281110743,12.086469057452227,405.75176162437316
31,2017-11-24,15.2,845.7922672243174,35.61555767196685,12.659273858236507,45.79707502599014,381.41043944247235,11.43331121789422,12.279495642489412,418.5847527558549
31,2017-11-25,13.8,839.5895191490366,35.572717879257944,12.61194808710302,45.461215110998026,378.61330714318126,11.419558781752064,12.233589644489928,415.5149968948573
31,2017-11-26,11.5,828.0094088389768,35.49202537238211,12.523132192029346,44.834187410189784,373.3912506958612,11.393654862106587,12.147438226268465,409.78397073292587
31,2017-11-27,12.9,835.2872481573512,35.542848125826936,12.579021656328772,45.22826024131712,376.67319592068867,11.409969989401151,12.201651006638908,413.3857919953454
31,2017-11-28,14.2,841.4189722789896,35.58538059956681,12.625924264500048,45.560274425555185,379.43829993310675,11.423623769965639,12.247146536565046,416.4203979203276
31,2017-11-29,14.4,842.3159150972037,35.59158045639967,12.63277104095245,45.60884114711506,379.8427767387088,11.425614048858064,12.253787909723876,416.8642972113799
31,2017-11-30,11.3,826.9035455926535,35.484270211823144,12.514618738117775,44.77430828380978,372.8925611203137,11.391165299398288,12.139180175974241,409.23667618853
31,2017-12-01,8.97,812.4851549175723,35.38235508827233,12.403103133909921,43.99359634650663,366.39058074458455,11.358448492431545,12.031010039892623,402.1009778264812
31,2017-12-02,7.6,802.2917935932659,35.30938744617523,12.32367746410869,43.44165687930353,361.7938794353392,11.335024409938836,11.953967140185428,397.05625727862315
31,2017-12-03,7.51,801.5640665203578,35.30414851952468,12.317988182424324,43.402252674928626,361.4657105534186,11.33334260898558,11.948448536951593,396.69610329201055
31,2017-12-04,7.05,797.7138587668625,35.27636437807996,12.287845417702108,43.19377565263196,359.729457470821,11.324423340081095,11.919210055171044,394.7906256434095
31,2017-12-05,6.58,793.5323726545497,35.246062285233094,12.255028062500651,42.967360916263914,357.8438142491659,11.314695758071494,11.88737722062563,392.72119748911985
31,2017-12-06,8.92,812.1392682588942,35.37989169593257,12.400416068118238,43.974867637494,366.2346029855106,11.357657693884136,12.02840358607469,401.9297976358896
31,2017-12-07,13.1,836.2667508186652,35.54965989976505,12.586525361796301,45.28129732690738,377.1149031281959,11.41215670600679,12.208929600942412,413.87055036356185
31,2017-12-08,15.0,844.93931623787,35.609682311719496,12.65277613940103,45.750890328123354,381.0258007750707,11.431425108940264,12.273192855219,418.162625134676
31,2017-12-09,12.4,832.775719191481,35.525351572000204,12.559761739495038,45.092268597816556,375.54062069664616,11.40435324328744,12.182968887310187,412.1428298970183
31,2017-12-10,10.3,821.0874718941348,35.44334006745004,12.469751538655716,44.45938560852703,370.2697998216537,11.378025898827302,12.095658992496045,406.3582864639541
31,2017-12-11,9.24,814.3227159478464,35.39542744142971,12.417369055774392,44.09309467916988,367.21922979615283,11.362644981038441,12.04484798410116,403.0103914725237
31,2017-12-12,8.01,805.5093981100463,35.332503533703935,12.34880197985415,43.61588036321234,363.2448597767944,11.342445139533751,11.978337920458525,398.64865797003955
31,2017-12-13,7.55,801.8884899375319,35.30648454365274,12.3205247984696,43.41981921478985,361.6120094531661,11.33409251977217,11.950909054515511,396.8566612695759
31,2017-12-14,9.67,817.1492291519038,35.41548708296607,12.439281887411283,44.24614175974084,368.49384731753,11.369084529920896,12.066103430788944,404.409240074633
31,2017-12-15,10.0,819.240724697863,35.43029300606835,12.455472464083128,44.35938987295563,369.43700826400476,11.373837529389716,12.081808290160634,405.44432656090265
31,2017-12-16,8.13,806.4223594106535,35.339048411227715,12.355921814571305,43.66531443680224,363.6565601249204,11.344546177015786,11.985244160134165,399.1004848489309
31,2017-12-17,7.11,798.2290019589366,35.28008828238391,12.291882539640735,43.221669087380384,359.9617615469857,11.325618788352461,11.923126063451512,395.04557132457046
31,2017-12-18,6.46,792.4205738908258,35.237982907519786,12.246288101122161,42.90716039969598,357.3424480491235,11.312102115127756,11.878899458088496,392.1709654420064
31,2017-12-19,6.57,793.4404412569322,35.2453945842808,12.254305608769966,42.96238311110172,357.80235774013573,11.314481412620038,11.886676440506868,392.6757004056947
31,2017-12-20,6.67,794.3539959368426,35.252026892228116,12.261483061366409,43.01184931437348,358.2143256729508,11.31661051702865,11.893638569525416,393.12782094951825
31,2017-12-21,10.2,820.4774749227023,35.439033224734224,12.46503677999293,44.42635613054658,369.99472138697354,11.376643315586856,12.091085676593142,406.0563974051822
31,2017-12-22,10.5,822.2912256806294,35.451831244141886,12.47905048892748,44.52456520948724,370.8126331845008,11.380751737535716,12.104678974259656,406.95402728664135
31,2017-12-23,10.6,822.8851803423063,35.45601711939604,12.483636301725825,44.55672604525856,371.0804773316961,11.382095487784998,12.10912721267405,407.24797696535165
31,2017-12-24,8.89,811.9308755253686,35.37840710669709,12.398796870538458,43.963583805728234,366.14062817969756,11.35718111084376,12.026832964422304,401.8266635399428
31,2017-12-25,10.2,820.4774749227023,35.439033224734224,12.46503677999293,44.42635613054658,369.99472138697354,11.376643315586856,12.091085676593142,406.0563974051822
31,2017-12-26,14.9,844.5088933572121,35.60671555720198,12.649495986006546,45.72758424018395,380.8317013650624,11.43047272099738,12.270011106426349,417.9496077519657
31,2017-12-27,16.2,849.907414418659,35.64383448835933,12.690577628258477,46.01989771201533,383.26616709639757,11.442388645378136,12.309860299410722,420.62134961024606
31,2017-12-28,15.8,848.2902998116393,35.632736337954135,12.678285196580626,45.93233588170167,382.5369284679619,11.43882591561003,12.297936640683208,419.8210354619758
31,2017-12-29,13.9,840.0514304696401,35.57591721537537,12.615478286733207,45.486226202048144,378.8216062806905,11.420585833072112,12.237013938131211,415.7435979869015
31,2017-12-30,13.1,836.2667508186652,35.54965989976505,12.586525361796301,45.28129732690738,377.1149031281959,11.41215670600679,12.208929600942412,413.87055036356185
31,2017-12-31,12.4,832.775719191481,35.525351572000204,12.559761739495038,45.092268597816556,375.54062069664616,11.40435324328744,12.182968887310187,412.1428298970183
32,2015-01-01,15.8,787.6854571584432,35.87399385032044,10.784031167581551,42.65076825158447,355.20714482669473,11.51627443538177,10.460510232554105,389.827544080164
32,2015-01-02,63.5,809.9456774896454,41.088923820224316,11.622820522279044,43.85609137891541,365.24540214781337,13.19037197091931,11.274135906610672,400.84418396291665
32,2015-01-03,78.3,813.3524426330395,41.937513441741714,11.75468631281082,44.04055733458082,366.78168456699825,13.462786327826041,11.402045723426495,402.53020073146035
32,2015-01-04,53.3,807.1093007418083,40.39287212670935,11.513744510617503,43.70251021749269,363.9663366565111,12.966925360620607,11.168332175298978,399.44045386780454
32,2015-01-05,39.6,802.3193812530266,39.23871586447682,11.331006482654002,43.44315066704883,361.8063201040947,12.596417958722686,10.991076288174382,397.069910481883
32,2015-01-06,32.9,799.3455012134455,38.5354368919273,11.218473655602974,43.28212412120685,360.46524743566255,12.370651246315187,10.881919445934885,395.5981296565761
32,2015-01-07,41.9,803.2273753623589,39.45546307647203,11.365505992394175,43.492315782361025,362.2157804948691,12.665998178501265,11.02454081262235,397.51927908512874
32,2015-01-08,50.0,806.0764910384446,40.14175916074134,11.474186954321617,43.64658671794623,363.5005906121388,12.88631304177938,11.129961345691967,398.9293137083596
32,2015-01-09,51.3,806.4911110220368,40.242418609138156,11.490057008214501,43.66903712714441,363.68756369793266,12.918626751735639,11.145355297968067,399.1345101969597
32,2015-01-10,57.2,808.2519867617177,40.67215288079643,11.55761009263073,43.76438318490191,364.4816314799418,13.05658010667444,11.210881789851808,400.00597209687396
32,2015-01-11,61.8,809.5054604003157,40.98027353224455,11.605849135569692,43.83225496440914,365.04688603458106,13.155493040542089,11.2576736615026,400.6263194013255
32,2015-01-12,64.5,810.1992646681515,41.15161568414297,11.632603964412999,43.86982235221667,365.3597574108479,13.21049732168915,11.283625845480609,400.96968490508687
32,2015-01-13,66.7,810.7438574417611,41.286506912554024,11.65363193197701,43.89931039210318,365.6053417903094,13.253800122369471,11.3040229740177,401.23920525934847
32,2015-01-14,63.7,809.996706526343,41.101533123289286,11.624788816914924,43.8588544458205,365.2684137170431,13.194419811121909,11.276045152407475,400.86943836347945
32,2015-01-15,43.4,803.7935925974072,39.59110565769781,11.387052936574037,43.522974720967326,362.47111643586607,12.709542178565414,11.045441348476816,397.79950144057375
32,2015-01-16,61.1,809.3207354175862,40.9347494901989,11.598732198171572,43.82225266925811,364.96358421264546,13.140878906308998,11.250770232226424,400.53489853568266
32,2015-01-17,79.5,813.6003172854214,41.999795654099316,11.764317283963212,44.05397899199255,366.8934637635638,13.482780172195463,11.411387765444315,402.652874529865
32,2015-01-18,78.1,813.3107685850206,41.927049425179206,11.75306758738936,44.03830081181783,366.76289163452043,13.459427167791254,11.40047555976768,402.5095761386823
32,2015-01-19,63.9,810.0475787970283,41.114106750038815,11.626751273097888,43.86160902432352,365.2913545925623,13.198456198508822,11.277948734904951,400.89461518014247
32,2015-01-20,52.9,806.9875023190775,40.36319382045223,11.509075072746981,43.69591520389419,363.9114115977971,12.957398026667763,11.163802820564571,399.38017551738625
32,2015-01-21,41.7,803.1503831519291,39.43704743867305,11.362578094410726,43.48814688868097,362.18106081965846,12.660086387924489,11.021700751578404,397.4811754435897
32,2015-01-22,43.9,803.9780769084508,39.6353805290838,11.394078875353491,43.53296398447965,362.5543097267864,12.723755303861685,11.052256509092887,397.8908031971847
32,2015-01-23,34.3,800.0131406808272,38.69244481911883,11.243676021338473,43.318274764766564,360.7663197822789,12.42105395267714,10.906365740698318,395.9285461337817
32,2015-01-24,32.6,799.198817386798,38.50100937881237,11.212941323771474,43.274181638786054,360.3991002917967,12.359599321324247,10.87655308405833,395.52553545621527
32,2015-01-25,31.1,798.4449645052694,38.32446128496056,11.184536012012803,43.23336280145236,360.0591499636122,12.302923827975944,10.848999931652418,395.1524517402048
32,2015-01-26,30.1,797.9223341869113,38.20244228652212,11.164869756816845,43.20506396162109,359.82346956416245,12.263753272330241,10.82992366411234,394.89380066112767
32,2015-01-27,49.6,805.9467883865985,40.11031169426379,11.469225265107653,43.63956371441706,363.4421011374126,12.876217771769468,11.125148507154423,398.86512353476894
32,2015-01-28,60.5,809.1607414930517,40.895352711822085,11.592570294580254,43.813589485578674,364.8914348735824,13.128231747100845,11.244793185742846,400.45571713389063
32,2015-01-29,136.0,822.3989493580484,44.258661885850664,12.109397452222213,44.53039811849813,370.8612112298849,14.20792172030979,11.746115528655546,407.00734000966537
32,2015-01-30,127.0,821.2716334201017,43.963974707687456,12.064834174261584,44.469357394210626,370.3528475524848,14.113321201881998,11.702889149033735,406.4494284734063
32,2015-01-31,88.5,815.3502909546759,42.44159704581322,11.832452104370333,44.14873473584366,367.68261525154503,13.6246073156727,11.477478541239222,403.5189409672872
32,2015-02-01,72.8,812.1665191670678,41.640547221411076,11.708676717596349,43.97634319116659,366.2468917959721,13.367454190968491,11.357416416068459,401.9432841799291
32,2015-02-02,55.4,807.7343997672402,40.54546139251973,11.537727917412676,43.73635742569705,364.2482253698798,13.015909587698799,11.191596079890296,399.7498169716634
32,2015-02-03,45.2,804.4482656141432,39.748400295034116,11.411997948021506,43.5584232707198,362.766341555178,12.760036924657438,11.06963800958086,398.12350078824545
32,2015-02-04,40.3,802.6010835851201,39.30585950919799,11.341702801204331,43.45840399027939,361.9333539094857,12.617972420777482,11.001451717168202,397.20932568535505
32,2015-02-05,32.9,799.3455012134455,38.5354368919273,11.218473655602974,43.28212412120685,360.46524743566255,12.370651246315187,10.881919445934885,395.5981296565761
32,2015-02-06,31.3,798.5475118269877,38.34843941008634,11.188397355060514,43.238915426569,360.1053937288438,12.310621288998727,10.852745434408698,395.20320267157496
