station_id,station_name,lon,lat,sample_date,depth1,depth2,parameter,value,unit
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-07-17,"0,50","0,50",TOC,10.6,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-07-17,"0,50","0,50",Tot-N_ps,687.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-07-17,"0,50","0,50",Tot-P,21.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-08-20,"0,50","0,50",NH4-N,31.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-08-20,"0,50","0,50",NO2+NO3-N,157.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-08-20,"0,50","0,50",PO4-P,4.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-08-20,"0,50","0,50",Si,0.76,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-08-20,"0,50","0,50",TOC,11.5,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-08-20,"0,50","0,50",Tot-N_ps,561.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-08-20,"0,50","0,50",Tot-P,30.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-09-23,"0,50","0,50",NH4-N,65.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-09-23,"0,50","0,50",NO2+NO3-N,225.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-09-23,"0,50","0,50",PO4-P,6.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-09-23,"0,50","0,50",Si,0.97,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-09-23,"0,50","0,50",TOC,11.5,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-09-23,"0,50","0,50",Tot-N_ps,900.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-09-23,"0,50","0,50",Tot-P,26.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-10-22,"0,50","0,50",NH4-N,40.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-10-22,"0,50","0,50",NO2+NO3-N,271.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-10-22,"0,50","0,50",PO4-P,8.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-10-22,"0,50","0,50",Si,1.47,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-10-22,"0,50","0,50",TOC,9.4,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-10-22,"0,50","0,50",Tot-N_ps,820.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-10-22,"0,50","0,50",Tot-P,22.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-11-18,"0,50","0,50",NH4-N,41.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-11-18,"0,50","0,50",NO2+NO3-N,573.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-11-18,"0,50","0,50",PO4-P,17.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-11-18,"0,50","0,50",Si,1.66,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-11-18,"0,50","0,50",TOC,11.1,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-11-18,"0,50","0,50",Tot-N_ps,960.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-11-18,"0,50","0,50",Tot-P,33.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-12-17,"0,50","0,50",NH4-N,73.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-12-17,"0,50","0,50",NO2+NO3-N,602.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-12-17,"0,50","0,50",PO4-P,19.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-12-17,"0,50","0,50",Si,2.17,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-12-17,"0,50","0,50",TOC,9.8,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-12-17,"0,50","0,50",Tot-N_ps,979.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2002-12-17,"0,50","0,50",Tot-P,31.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-01-22,"0,50","0,50",NH4-N,78.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-01-22,"0,50","0,50",NO2+NO3-N,573.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-01-22,"0,50","0,50",PO4-P,27.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-01-22,"0,50","0,50",Si,2.1,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-01-22,"0,50","0,50",TOC,7.7,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-01-22,"0,50","0,50",Tot-N_ps,882.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-01-22,"0,50","0,50",Tot-P,44.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-02-18,"0,50","0,50",NH4-N,102.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-02-18,"0,50","0,50",NO2+NO3-N,519.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-02-18,"0,50","0,50",PO4-P,22.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-02-18,"0,50","0,50",Si,2.46,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-02-18,"0,50","0,50",TOC,7.9,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-02-18,"0,50","0,50",Tot-N_ps,1140.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-02-18,"0,50","0,50",Tot-P,30.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-03-18,"0,50","0,50",NH4-N,91.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-03-18,"0,50","0,50",NO2+NO3-N,542.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-03-18,"0,50","0,50",PO4-P,21.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-03-18,"0,50","0,50",Si,2.38,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-03-18,"0,50","0,50",TOC,9.8,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-03-18,"0,50","0,50",Tot-N_ps,988.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-03-18,"0,50","0,50",Tot-P,31.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-04-22,"0,50","0,50",NH4-N,71.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-04-22,"0,50","0,50",NO2+NO3-N,559.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-04-22,"0,50","0,50",PO4-P,7.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-04-22,"0,50","0,50",Si,1.61,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-04-22,"0,50","0,50",TOC,6.5,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-04-22,"0,50","0,50",Tot-N_ps,1169.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-04-22,"0,50","0,50",Tot-P,27.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-05-20,"0,50","0,50",NH4-N,28.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-05-20,"0,50","0,50",NO2+NO3-N,616.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-05-20,"0,50","0,50",PO4-P,12.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-05-20,"0,50","0,50",Si,1.65,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-05-20,"0,50","0,50",TOC,8.7,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-05-20,"0,50","0,50",Tot-N_ps,990.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-05-20,"0,50","0,50",Tot-P,29.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-06-17,"0,50","0,50",NH4-N,58.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-06-17,"0,50","0,50",NO2+NO3-N,360.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-06-17,"0,50","0,50",PO4-P,6.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-06-17,"0,50","0,50",Si,1.39,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-06-17,"0,50","0,50",TOC,9.8,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-06-17,"0,50","0,50",Tot-N_ps,745.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-06-17,"0,50","0,50",Tot-P,30.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-07-21,"0,50","0,50",NH4-N,82.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-07-21,"0,50","0,50",NO2+NO3-N,409.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-07-21,"0,50","0,50",PO4-P,7.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-07-21,"0,50","0,50",Si,0.87,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-07-21,"0,50","0,50",TOC,9.7,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-07-21,"0,50","0,50",Tot-N_ps,791.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-07-21,"0,50","0,50",Tot-P,36.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-08-20,"0,50","0,50",NH4-N,81.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-08-20,"0,50","0,50",NO2+NO3-N,265.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-08-20,"0,50","0,50",PO4-P,6.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-08-20,"0,50","0,50",Si,0.84,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-08-20,"0,50","0,50",TOC,10.4,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-08-20,"0,50","0,50",Tot-N_ps,728.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-08-20,"0,50","0,50",Tot-P,31.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-09-17,"0,50","0,50",NH4-N,90.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-09-17,"0,50","0,50",NO2+NO3-N,114.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-09-17,"0,50","0,50",NO2-N,10.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-09-17,"0,50","0,50",PO4-P,7.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-09-17,"0,50","0,50",Si,0.81,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-09-17,"0,50","0,50",TOC,9.3,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-09-17,"0,50","0,50",Tot-N_ps,822.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-09-17,"0,50","0,50",Tot-P,27.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-10-21,"0,50","0,50",NH4-N,63.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-10-21,"0,50","0,50",NO2+NO3-N,328.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-10-21,"0,50","0,50",PO4-P,6.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-10-21,"0,50","0,50",Si,1.18,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-10-21,"0,50","0,50",TOC,8.9,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-10-21,"0,50","0,50",Tot-N_ps,662.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-10-21,"0,50","0,50",Tot-P,20.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-11-18,"0,50","0,50",NH4-N,51.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-11-18,"0,50","0,50",NO2+NO3-N,371.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-11-18,"0,50","0,50",NO2-N,8.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-11-18,"0,50","0,50",PO4-P,11.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-11-18,"0,50","0,50",Si,1.61,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-11-18,"0,50","0,50",TOC,9.5,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-11-18,"0,50","0,50",Tot-N_ps,1063.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2003-11-18,"0,50","0,50",Tot-P,37.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-01-20,"0,50","0,50",NH4-N,57.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-01-20,"0,50","0,50",NO2+NO3-N,618.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-01-20,"0,50","0,50",PO4-P,20.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-01-20,"0,50","0,50",Si,1.8,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-01-20,"0,50","0,50",TOC,9.7,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-01-20,"0,50","0,50",Tot-N_ps,802.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-01-20,"0,50","0,50",Tot-P,31.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-02-18,"0,50","0,50",NH4-N,49.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-02-18,"0,50","0,50",NO2+NO3-N,638.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-02-18,"0,50","0,50",PO4-P,24.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-02-18,"0,50","0,50",Si,2.0,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-02-18,"0,50","0,50",TOC,9.5,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-02-18,"0,50","0,50",Tot-N_ps,925.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-02-18,"0,50","0,50",Tot-P,30.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-03-18,"0,50","0,50",NH4-N,40.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-03-18,"0,50","0,50",NO2+NO3-N,578.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-03-18,"0,50","0,50",PO4-P,18.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-03-18,"0,50","0,50",Si,3.39,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-03-18,"0,50","0,50",TOC,9.6,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-03-18,"0,50","0,50",Tot-N_ps,849.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-03-18,"0,50","0,50",Tot-P,32.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-04-20,"0,50","0,50",NH4-N,53.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-04-20,"0,50","0,50",NO2+NO3-N,546.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-04-20,"0,50","0,50",PO4-P,14.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-04-20,"0,50","0,50",Si,1.95,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-04-20,"0,50","0,50",TOC,8.3,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-04-20,"0,50","0,50",Tot-N_ps,870.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-04-20,"0,50","0,50",Tot-P,31.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-06-15,"0,50","0,50",NH4-N,100.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-06-15,"0,50","0,50",NO2+NO3-N,283.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-06-15,"0,50","0,50",PO4-P,8.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-06-15,"0,50","0,50",Si,1.15,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-06-15,"0,50","0,50",TOC,8.5,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-06-15,"0,50","0,50",Tot-N_ps,638.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-06-15,"0,50","0,50",Tot-P,42.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-07-20,"0,50","0,50",NH4-N,110.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-07-20,"0,50","0,50",NO2+NO3-N,277.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-07-20,"0,50","0,50",PO4-P,16.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-07-20,"0,50","0,50",Si,2.47,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-07-20,"0,50","0,50",TOC,18.2,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-07-20,"0,50","0,50",Tot-N_ps,576.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-07-20,"0,50","0,50",Tot-P,51.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-08-18,"0,50","0,50",NH4-N,90.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-08-18,"0,50","0,50",NO2+NO3-N,222.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-08-18,"0,50","0,50",PO4-P,12.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-08-18,"0,50","0,50",Si,1.35,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-08-18,"0,50","0,50",TOC,10.4,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-08-18,"0,50","0,50",Tot-N_ps,665.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-08-18,"0,50","0,50",Tot-P,38.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-09-21,"0,50","0,50",NH4-N,43.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-09-21,"0,50","0,50",NO2+NO3-N,318.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-09-21,"0,50","0,50",PO4-P,14.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-09-21,"0,50","0,50",Si,1.06,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-09-21,"0,50","0,50",TOC,11.7,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-09-21,"0,50","0,50",Tot-N_ps,693.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-09-21,"0,50","0,50",Tot-P,43.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-10-20,"0,50","0,50",NH4-N,31.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-10-20,"0,50","0,50",NO2+NO3-N,270.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-10-20,"0,50","0,50",PO4-P,16.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-10-20,"0,50","0,50",Si,0.67,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-10-20,"0,50","0,50",TOC,11.7,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-10-20,"0,50","0,50",Tot-N_ps,680.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-10-20,"0,50","0,50",Tot-P,25.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-11-22,"0,50","0,50",NH4-N,44.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-11-22,"0,50","0,50",NO2+NO3-N,345.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-11-22,"0,50","0,50",PO4-P,28.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-11-22,"0,50","0,50",Si,3.03,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-11-22,"0,50","0,50",TOC,11.0,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-11-22,"0,50","0,50",Tot-N_ps,730.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-11-22,"0,50","0,50",Tot-P,43.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-12-15,"0,50","0,50",NH4-N,68.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-12-15,"0,50","0,50",NO2+NO3-N,473.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-12-15,"0,50","0,50",PO4-P,24.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-12-15,"0,50","0,50",Si,2.31,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-12-15,"0,50","0,50",TOC,10.0,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-12-15,"0,50","0,50",Tot-N_ps,665.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2004-12-15,"0,50","0,50",Tot-P,42.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-01-24,"0,50","0,50",NH4-N,42.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-01-24,"0,50","0,50",NO2+NO3-N,434.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-01-24,"0,50","0,50",PO4-P,30.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-01-24,"0,50","0,50",Si,1.94,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-01-24,"0,50","0,50",TOC,8.6,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-01-24,"0,50","0,50",Tot-N_ps,521.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-01-24,"0,50","0,50",Tot-P,42.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-02-23,"0,50","0,50",NH4-N,45.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-02-23,"0,50","0,50",NO2+NO3-N,398.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-02-23,"0,50","0,50",PO4-P,18.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-02-23,"0,50","0,50",Si,2.6,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-02-23,"0,50","0,50",TOC,8.4,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-02-23,"0,50","0,50",Tot-N_ps,479.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-02-23,"0,50","0,50",Tot-P,24.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-03-22,"0,50","0,50",NH4-N,40.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-03-22,"0,50","0,50",NO2+NO3-N,302.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-03-22,"0,50","0,50",PO4-P,19.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-03-22,"0,50","0,50",Si,1.83,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-03-22,"0,50","0,50",TOC,8.5,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-03-22,"0,50","0,50",Tot-N_ps,475.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-03-22,"0,50","0,50",Tot-P,25.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-04-20,"0,50","0,50",NH4-N,38.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-04-20,"0,50","0,50",NO2+NO3-N,488.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-04-20,"0,50","0,50",PO4-P,20.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-04-20,"0,50","0,50",Si,1.88,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-04-20,"0,50","0,50",TOC,7.7,mg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-04-20,"0,50","0,50",Tot-N_ps,583.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-04-20,"0,50","0,50",Tot-P,38.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-05-25,"0,50","0,50",NH4-N,45.0,µg/l
32,Örekilsälven Munkedal,11.685874384636778,58.460363016791966,2005-05-25,"0,50","0,50",NO2+NO3-N,272.0,µg/l
